Store,TransactionID,TransactionDate,TransactionType,OrderType,OrderSource,CustomerID,CustomerTypeID,IsMedical,EmployeeID,CompletedByUser,TerminalName,Subtotal,TotalDiscount,TotalBeforeTax,Tax,TipAmount,Total,TotalItems,CashPaid,DebitPaid,CreditPaid,GiftPaid,ElectronicPaid,TotalPaid,ChangeDue,LoyaltyEarned,LoyaltySpent,IsVoid,IsReturn,WasPreOrdered,InvoiceNumber,ReferenceID,GlobalID
Mint Spring Valley,175850537,2026-01-13T14:06:01.767,Retail,In Store,Walk In,46978699,2,No,60514,Katlyn Brown,Register 1,22,4.4,17.6,3.23,0,20.83,1,21,0,0,0,0,21,0.17,,,No,No,No,,175850537,2ec57757-a20c-4638-bf6c-ca18b2537533
Mint Spring Valley,175850548,2026-01-13T14:12:35.377,Retail,In-Store Pickup,Dutchie,47017275,2,No,60623,Agyei McArthur,Register 2,20,10,10,1.84,0,11.84,1,20,0,0,0,0,20,8.16,,,No,No,No,,62706262,e3b7d026-572f-406d-83ca-b555be8eb89a
Mint Spring Valley,175850731,2026-01-13T14:19:44.467,Retail,In Store,Walk In,47045101,2,No,60514,Katlyn Brown,Register 1,39.5,39.49,0.01,0,0,0.01,1,0.01,0,0,0,0,0.01,0,,,No,No,No,,175850731,1023f85a-3bca-4b7f-8720-d6f5a18570da
Mint Spring Valley,175850738,2026-01-13T14:32:05.873,Retail,In Store,Walk In,47045528,2,No,60623,Agyei McArthur,Register 2,339,189.99,149.01,26.28,0,175.29,10,200,0,0,0,0,200,24.71,,,No,No,No,,175850738,a123b2fe-6a22-4dd4-b8d0-33c42a211c16
Mint Spring Valley,175850909,2026-01-13T14:41:51.193,Retail,In Store,Walk In,46544345,2,No,60623,Agyei McArthur,Register 2,154,7.4,146.6,26.94,0,173.54,8,174,0,0,0,0,174,0.46,,,No,No,No,,175850909,09422eef-453a-4131-90f0-8db95a39be56
Mint Spring Valley,175851023,2026-01-13T15:02:33.467,Retail,In-Store Pickup,Dutchie,46994468,2,No,60623,Agyei McArthur,Register 2,20,10,10,1.84,0,11.84,1,11.84,0,0,0,0,11.84,0,,,No,No,No,,703375559,695f1e1b-96b5-4ac9-a916-21d2cebe9fdb
Mint Spring Valley,175851040,2026-01-13T14:56:56.15,Retail,In Store,Walk In,47045557,2,No,60514,Katlyn Brown,Register 1,64,31.99,32.01,5.88,0,37.89,2,40,0,0,0,0,40,2.11,,,No,No,No,,175851040,e1551055-2a2e-4d7f-85cc-81fa3aa43e83
Mint Spring Valley,175851120,2026-01-13T15:48:08.257,Retail,In-Store Pickup,Dutchie,46999919,2,No,60514,Katlyn Brown,Register 1,80,20,60,11.03,0,71.03,2,100,0,0,0,0,100,28.97,,,No,No,No,,873441510,12360d7b-d4e9-4443-bb43-511a31f89bc7
Mint Spring Valley,175851150,2026-01-13T15:06:28.43,Retail,In Store,Walk In,47045557,2,No,60514,Katlyn Brown,Register 1,32,31.99,0.01,0,0,0.01,1,0.01,0,0,0,0,0.01,0,,,No,No,No,,175851150,385a1444-bccf-434d-b659-18f7fda8889f
Mint Spring Valley,175851207,2026-01-13T15:11:43.123,Retail,In Store,Walk In,46552511,2,No,60514,Katlyn Brown,Register 1,66,13.2,52.8,9.7,0,62.5,3,100.5,0,0,0,0,100.5,38,,,No,No,No,,175851207,f997d8fd-3055-4064-b774-9088040c298b
Mint Spring Valley,175851281,2026-01-13T15:21:10.08,Retail,In Store,Walk In,46852435,2,No,60514,Katlyn Brown,Register 1,55,27.49,27.51,5.05,0,32.56,2,33,0,0,0,0,33,0.44,,,No,No,No,,175851281,81109ecd-edba-4185-8826-193d6167ddb6
Mint Spring Valley,175851333,2026-01-13T15:32:24.243,Retail,In Store,Walk In,46318214,2,No,60623,Agyei McArthur,Register 2,159,55.19,103.81,19.08,0,122.89,10,140,0,0,0,0,140,17.11,,,No,No,No,,175851333,0672af5d-5a8e-4906-bf8a-ee6fc7fd93cd
Mint Spring Valley,175851419,2026-01-13T15:35:04.267,Retail,In Store,Walk In,46880190,2,No,60623,Agyei McArthur,Register 2,120,59.99,60.01,11.03,0,71.04,2,80,0,0,0,0,80,8.96,,,No,No,No,,175851419,97b2a2f5-3d01-4f8e-8fb8-1494bc3e329d
Mint Spring Valley,175851516,2026-01-13T15:47:00.443,Retail,In Store,Walk In,45841926,2,No,60623,Agyei McArthur,Register 2,37.5,0,37.5,6.69,0,44.19,2,60,0,0,0,0,60,15.81,,,No,No,No,,175851516,3c12452e-9353-4281-8e36-bdb6cc9450c8
Mint Spring Valley,175851564,2026-01-13T16:52:40.597,Retail,In-Store Pickup,Dutchie,46681466,2,No,60623,Agyei McArthur,Register 2,143,75.98,67.02,12.32,0,79.34,9,80,0,0,0,0,80,0.66,0.07,0,No,No,No,,430460669,e6037a38-eb70-4c77-9eb5-517faa80fd8c
Mint Spring Valley,175851718,2026-01-13T16:05:34.097,Retail,In Store,Walk In,46804841,2,No,60514,Katlyn Brown,Register 1,26,10.4,15.6,2.87,0,18.47,1,20,0,0,0,0,20,1.53,,,No,No,No,,175851718,468adce5-b7ed-4195-8d6d-b1e86100fe65
Mint Spring Valley,175851764,2026-01-13T16:11:57.433,Retail,In Store,Walk In,45872759,2,No,60623,Agyei McArthur,Register 2,37,17,20,3.68,0,23.68,2,40,0,0,0,0,40,16.32,,,No,No,No,,175851764,288c842f-c687-41ff-87f0-40e179cd63ba
Mint Spring Valley,175851833,2026-01-13T16:19:22.7,Retail,In Store,Walk In,47045631,2,No,60595,Melanie Gonzalez,Register 3,20,9.99,10.01,1.84,0,11.85,2,20,0,0,0,0,20,8.15,,,No,No,No,,175851833,c556c869-2845-448e-b854-ddb1963f39a8
Mint Spring Valley,175851838,2026-01-13T16:20:56.117,Retail,In Store,Walk In,47045633,2,No,60595,Melanie Gonzalez,Register 3,20,9.99,10.01,1.84,0,11.85,2,12,0,0,0,0,12,0.15,,,No,No,No,,175851838,bc855aea-c665-46e7-9514-7da1a9a182f0
Mint Spring Valley,175851856,2026-01-13T16:24:36.24,Retail,In-Store Pickup,Dutchie,46066166,2,No,60595,Melanie Gonzalez,Register 3,40,20,20,3.68,0,23.68,2,0,0,0,0,0,0,0,,,No,No,No,,324849475,cd50ca99-37ec-4438-bcfe-63df807148de
Mint Spring Valley,175852068,2026-01-13T16:39:41.737,Retail,In Store,Walk In,45930095,2,No,60514,Katlyn Brown,Register 1,19,4.18,14.82,2.72,0,17.54,1,20,0,0,0,0,20,2.46,,,No,No,No,,175852068,9a222190-7726-45c9-b4b0-b8021e213cce
Mint Spring Valley,175852222,2026-01-13T16:57:17.927,Retail,In Store,Walk In,46681466,2,No,60623,Agyei McArthur,Register 2,93.01,45.99,47.02,8.64,0,55.66,9,60,0,0,0,0,60,4.34,0.05,0,No,No,No,,175852222,0caa0f12-d54f-4614-b711-bb41b247bba8
Mint Spring Valley,175852278,2026-01-13T17:09:56.723,Retail,In Store,Walk In,46861430,2,No,60623,Agyei McArthur,Register 2,110.5,47.48,63.02,11.58,0,74.6,6,100,0,0,0,0,100,25.4,,,No,No,No,,175852278,b5f8fbb0-9bb2-47e5-86bf-b796ba88136f
Mint Spring Valley,175852357,2026-01-13T17:15:02.233,Retail,In Store,Walk In,47045690,2,No,60595,Melanie Gonzalez,Register 3,80,39.99,40.01,6.35,0,46.36,4,60,0,0,0,0,60,13.64,,,No,No,No,,175852357,e3bfce59-c596-498c-9091-957ada050bcb
Mint Spring Valley,175852416,2026-01-13T17:13:57.217,Retail,In Store,Walk In,46589846,2,No,60623,Agyei McArthur,Register 2,16,0,16,2.94,0,18.94,1,20,0,0,0,0,20,1.06,,,No,No,No,,175852416,d48a3df1-e6ee-411b-8a7d-cb1181154393
Mint Spring Valley,175852459,2026-01-13T17:19:22.767,Retail,In Store,Walk In,47045699,2,No,60514,Katlyn Brown,Register 1,40,20,20,3.68,0,23.68,2,24,0,0,0,0,24,0.32,,,No,No,No,,175852459,59b777ea-ba01-4b9d-811b-bdba370767dd
Mint Spring Valley,175852633,2026-01-13T17:40:22.1,Retail,In Store,Walk In,47045714,2,No,60595,Melanie Gonzalez,Register 3,149,63.99,85.01,15.62,0,100.63,3,100.63,0,0,0,0,100.63,0,,,No,No,No,,175852633,2b75fc1b-9f1b-4310-841e-daf8fd8be628
Mint Spring Valley,175852670,2026-01-13T17:37:25.863,Retail,In Store,Walk In,46597400,2,No,60623,Agyei McArthur,Register 2,40,16,24,4.41,0,28.41,4,40,0,0,0,0,40,11.59,0.02,0,No,No,No,,175852670,3ce848c8-d755-4cb3-aec8-7cbeecd646a4
Mint Spring Valley,175852723,2026-01-13T17:42:13.243,Retail,In Store,Walk In,45874212,2,No,60623,Agyei McArthur,Register 2,15,0,15,2.76,0,17.76,2,20,0,0,0,0,20,2.24,,,No,No,No,,175852723,4c513916-9e51-4374-aecd-d3c28c0c2037
Mint Spring Valley,175852871,2026-01-13T17:57:37.853,Retail,In Store,Walk In,47045730,2,No,60595,Melanie Gonzalez,Register 3,20,10,10,1.84,0,11.84,1,20,0,0,0,0,20,8.16,,,No,No,No,,175852871,cfe0587f-4fda-4761-aeb8-9383e099fa3a
Mint Spring Valley,175852951,2026-01-13T18:05:36.297,Retail,In Store,Walk In,47007995,2,No,60595,Melanie Gonzalez,Register 3,10,0,10,1.84,0,11.84,1,20,0,0,0,0,20,8.16,,,No,No,No,,175852951,f568179f-5bae-4da4-83e8-5c994b7505a5
Mint Spring Valley,175853023,2026-01-13T18:18:05.673,Retail,In Store,Walk In,47045738,2,No,60595,Melanie Gonzalez,Register 3,180,99.99,80.01,14.7,0,94.71,3,100,0,0,0,0,100,5.29,,,No,No,No,,175853023,b867dc1b-6b84-423f-8074-f67883341bd4
Mint Spring Valley,175853034,2026-01-13T18:11:16.053,Retail,In Store,Walk In,46101607,2,No,60588,Alexis Camarillo,Register 2,20,10,10,1.84,0,11.84,1,20,0,0,0,0,20,8.16,,,No,No,No,,175853034,426bc12c-bf16-4851-a7da-3d71576c06b8
Mint Spring Valley,175853210,2026-01-13T18:28:18.723,Retail,In Store,Walk In,46954217,2,No,60595,Melanie Gonzalez,Register 3,48,28,20,3.68,0,23.68,1,30,0,0,0,0,30,6.32,0.02,0,No,No,No,,175853210,5470ea38-4cf6-409f-9d43-52cd1ccbd381
Mint Spring Valley,175853213,2026-01-13T18:30:57.517,Retail,In Store,Walk In,46752587,2,No,60588,Alexis Camarillo,Register 2,114,58.7,55.3,10.16,0,65.46,3,70.51,0,0,0,0,70.51,5.05,,,No,No,No,,175853213,30e3198f-6d1f-4966-ba94-cf823c7f6407
Mint Spring Valley,175853249,2026-01-13T18:31:07.027,Retail,In Store,Walk In,45929886,2,No,60595,Melanie Gonzalez,Register 3,18,1.8,16.2,2.98,0,19.18,2,20,0,0,0,0,20,0.82,,,No,No,No,,175853249,0d5d5f72-4ab9-4941-a53c-6f922c87a9bc
Mint Spring Valley,175853437,2026-01-13T18:55:07.013,Retail,In-Store Pickup,Dutchie,47045764,2,No,60588,Alexis Camarillo,Register 2,20,9.99,10.01,1.84,0,11.85,2,0,0,0,0,0,0,0,,,No,No,No,,145556777,63d43333-5ed5-4c59-bef6-9ff802947d5f
Mint Spring Valley,175853451,2026-01-13T18:48:42.41,Retail,In Store,Walk In,47045766,2,No,60595,Melanie Gonzalez,Register 3,40,19.99,20.01,3.68,0,23.69,2,25,0,0,0,0,25,1.31,,,No,No,No,,175853451,faa05d10-51c9-44c2-9424-5050ce349b4a
